td_x1_d,adrc_u,eso_z3,eso_z2,esf_e1_d,eso_z1_d,yaw_actual,yaw_dps,yaw_imu_d,yawenc
140.546,-0.0585912,2.29111,-0.227205,-0.00591494,140.551,140.551,1.06,22.73,140.549
140.546,-0.0585912,2.29111,-0.227205,-0.00591494,140.551,140.551,1.06,22.73,140.549
140.546,-0.055682,2.30744,-0.213632,-0.00534121,140.551,140.552,0.33,22.73,140.549
140.546,-0.055682,2.30744,-0.213632,-0.00534121,140.551,140.552,0.33,22.73,140.549
140.546,-0.056182,2.29927,-0.209868,-0.00491774,140.55,140.551,-0.33,22.73,140.549
140.546,-0.056182,2.29927,-0.209868,-0.00491774,140.55,140.551,-0.33,22.73,140.538
140.546,-0.0559919,2.29519,-0.204603,-0.0044806,140.55,140.55,-0.15,22.73,140.538
140.546,-0.0559919,2.29519,-0.204603,-0.0044806,140.55,140.55,-0.15,22.73,140.538
140.546,-0.0559162,2.2067,-0.231799,-0.00405713,140.549,140.549,-0.63,22.73,140.549
140.546,-0.0559162,2.2067,-0.231799,-0.00405713,140.549,140.549,-0.63,22.73,140.549
140.546,-0.0534702,2.1577,-0.242796,-0.0034834,140.549,140.549,-0.09,22.73,140.549
140.546,-0.0534702,2.1577,-0.242796,-0.0034834,140.549,140.549,-0.09,22.73,140.549
140.546,-0.0521393,2.16859,-0.230358,-0.00293698,140.548,140.549,0.03,22.73,140.549
140.546,-0.0521393,2.16859,-0.230358,-0.00293698,140.548,140.549,0.03,22.73,140.549
140.546,-0.0524928,2.25707,-0.188562,-0.00247253,140.548,140.549,0.15,22.73,140.549
140.546,-0.0524928,2.25707,-0.188562,-0.00247253,140.548,140.549,0.15,22.73,140.549
140.546,-0.0550226,2.43541,-0.113795,-0.002172,140.548,140.55,0.27,22.73,140.56
140.546,-0.0550226,2.43541,-0.113795,-0.002172,140.548,140.55,0.27,22.73,140.543
140.546,-0.0600663,2.60966,-0.0432762,-0.00211736,140.548,140.55,-0.02,22.73,140.543
140.546,-0.0600663,2.60966,-0.0432762,-0.00211736,140.548,140.55,-0.02,22.73,140.543
140.546,-0.0649792,2.73354,0.00539145,-0.00219932,140.548,140.549,-0.21,22.73,140.549
140.546,-0.0649792,2.73354,0.00539145,-0.00219932,140.548,140.549,-0.21,22.73,140.56
140.546,-0.0684633,2.73762,0.00638378,-0.00233592,140.548,140.548,-0.57,22.73,140.56
140.546,-0.0684633,2.73762,0.00638378,-0.00233592,140.548,140.548,-0.57,22.73,140.56
140.546,-0.0685737,2.68725,-0.0135261,-0.00234959,140.548,140.548,-0.27,22.73,140.549
140.546,-0.0685737,2.68725,-0.0135261,-0.00234959,140.548,140.548,-0.27,22.73,140.549
140.546,-0.0671552,2.71039,-0.00453922,-0.00226762,140.548,140.549,0.33,22.73,140.549
140.546,-0.0671552,2.71039,-0.00453922,-0.00226762,140.548,140.549,0.33,22.73,140.549
140.546,-0.0678048,2.93773,0.0823626,-0.00228128,140.549,140.551,1,22.73,140.56
140.546,-0.0678048,2.93773,0.0823626,-0.00228128,140.549,140.551,1,22.73,140.543
140.546,-0.0741849,3.18413,0.173374,-0.00267743,140.549,140.551,0.33,22.73,140.543
140.546,-0.0741849,3.18413,0.173374,-0.00267743,140.549,140.551,0.33,22.73,140.543
140.546,-0.0810814,3.32571,0.220846,-0.00329215,140.55,140.551,-0.21,22.73,140.549
140.546,-0.0810814,3.32571,0.220846,-0.00329215,140.55,140.551,-0.21,22.73,140.549
140.546,-0.0850149,3.36383,0.22687,-0.00389321,140.55,140.55,-0.21,22.73,140.549
140.546,-0.0850149,3.36383,0.22687,-0.00389321,140.55,140.55,-0.21,22.73,140.549
140.546,-0.086033,3.24948,0.174175,-0.00439864,140.551,140.549,-0.51,22.73,140.549
140.546,-0.086033,3.24948,0.174175,-0.00439864,140.551,140.549,-0.51,22.73,140.549
140.546,-0.0827691,3.05753,0.0936064,-0.00464453,140.551,140.549,-0.27,22.73,140.549
140.546,-0.0827691,3.05753,0.0936064,-0.00464453,140.551,140.549,-0.27,22.73,140.549
140.546,-0.0773376,2.94318,0.0456694,-0.00464453,140.551,140.549,0.39,22.73,140.549
140.546,-0.0773376,2.94318,0.0456694,-0.00464453,140.551,140.549,0.39,22.73,140.549
140.546,-0.0741019,2.96768,0.052664,-0.00463087,140.551,140.551,0.7,22.73,140.549
140.546,-0.0741019,2.96768,0.052664,-0.00463087,140.551,140.551,0.7,22.73,140.549
140.546,-0.0747742,2.97857,0.0541686,-0.00476747,140.551,140.551,0.03,22.73,140.543
140.546,-0.0747742,2.97857,0.0541686,-0.00476747,140.551,140.551,0.03,22.73,140.543
140.546,-0.0750626,2.88328,0.0149139,-0.00489042,140.551,140.55,-0.45,22.73,140.543
140.546,-0.0750626,2.88328,0.0149139,-0.00489042,140.551,140.55,-0.45,22.73,140.543
140.546,-0.0723696,2.79616,-0.0197869,-0.00482211,140.551,140.55,0.03,22.73,140.543
140.546,-0.0723696,2.79616,-0.0197869,-0.00482211,140.551,140.55,0.03,22.73,140.549
140.546,-0.0699146,2.74987,-0.0375704,-0.00469917,140.551,140.55,0.15,22.73,140.549
140.546,-0.0699146,2.74987,-0.0375704,-0.00469917,140.551,140.55,0.15,22.73,140.549
140.546,-0.0686135,2.67228,-0.0666906,-0.00457623,140.55,140.55,-0.21,22.73,140.549
140.546,-0.0686135,2.67228,-0.0666906,-0.00457623,140.55,140.55,-0.21,22.73,140.543
140.546,-0.0664371,2.64233,-0.076471,-0.00435766,140.55,140.55,0.15,22.73,140.543
140.546,-0.0664371,2.64233,-0.076471,-0.00435766,140.55,140.55,0.15,22.73,140.543
140.546,-0.0656048,2.82747,-0.00345475,-0.00416642,140.55,140.552,1,22.73,140.549
140.546,-0.0656048,2.82747,-0.00345475,-0.00416642,140.55,140.552,1,22.73,140.549
140.546,-0.0708131,2.97313,0.0517776,-0.004344,140.551,140.552,-0.09,22.73,140.549
140.546,-0.0708131,2.97313,0.0517776,-0.004344,140.551,140.552,-0.09,22.73,140.549
140.546,-0.0748976,3.06161,0.0830721,-0.00460355,140.551,140.551,-0.15,22.73,140.549
140.546,-0.0748976,3.06161,0.0830721,-0.00460355,140.551,140.551,-0.15,22.73,140.549
