300	-1.078532
300	-1.073291
300	-1.058453
300	-1.060476
300	-1.063366
296	-1.073300
296	-1.075082
296	-1.069734
296	-1.055133
296	-1.057343
296	-1.064479
292	-1.071330
292	-1.064988
292	-1.058876
292	-1.054968
292	-1.056487
292	-1.059753
288	-1.055706
288	-1.042057
288	-1.041974
288	-1.046075
288	-1.046010
288	-1.041503
284	-1.040081
284	-1.037097
284	-1.032049
284	-1.029146
284	-1.039811
284	-1.045359
284	-1.043775
280	-1.039079
280	-1.037124
280	-1.037506
280	-1.041263
280	-1.041813
280	-1.038567
276	-1.039631
276	-1.049122
276	-1.047288
276	-1.042497
276	-1.046144
276	-1.048594
272	-1.044472
272	-1.043999
272	-1.044980
272	-1.045786
272	-1.045499
268	-1.041777
268	-1.035942
264	-1.038763
264	-1.040675
264	-1.037019
260	-1.033677
260	-1.030538
260	-1.028807
260	-1.029364
260	-1.029327
260	-1.030371
252	-1.028050
252	-1.024629
252	-1.019186
252	-1.017489
252	-1.018830
252	-1.022637
252	-1.022419
248	-1.021358
248	-1.020019
248	-1.019341
248	-1.017653
248	-1.012008
248	-1.011208
244	-1.008690
244	-1.007305
244	-1.005217
244	-1.003034
244	-0.998243
244	-0.995610
240	-0.995345
240	-0.996670
240	-0.998651
240	-1.000072
240	-0.999561
240	-0.994977
240	-0.995256
236	-0.995625
236	-0.992841
236	-0.989616
236	-0.985780
236	-0.991593
236	-0.996890
236	-0.996351
232	-0.994702
232	-0.999341
232	-1.000421
232	-1.005717
232	-1.007182
232	-1.004072
228	-0.999821
228	-1.001793
228	-1.009027
224	-1.000694
224	-1.000558
220	-1.002532
220	-1.001401
220	-1.001668
220	-1.001261
220	-1.000159
220	-0.997864
216	-1.000405
216	-1.004785
216	-1.004974
216	-1.005315
216	-1.005118
216	-1.008649
216	-1.012012
212	-1.016136
212	-1.021168
212	-1.019199
212	-1.013412
212	-1.010467
212	-1.010081
208	-1.008650
208	-1.014369
208	-1.012318
208	-1.006723
208	-1.006789
208	-1.007365
208	-1.004767
204	-1.004737
204	-1.006678
204	-1.010629
204	-1.011388
204	-1.013489
204	-1.014570
200	-1.018290
200	-1.021340
200	-1.018784
200	-1.018433
200	-1.019689
200	-1.019195
200	-1.020037
196	-1.022384
196	-1.021720
196	-1.023603
196	-1.024436
196	-1.023305
196	-1.020701
192	-1.020690
192	-1.022156
192	-1.020351
192	-1.013465
192	-1.005877
188	-0.993816
188	-0.989131
184	-0.988353
184	-0.990321
184	-0.992225
184	-0.986592
184	-0.976568
184	-0.976535
184	-0.980439
180	-0.983138
180	-0.979277
180	-0.976634
180	-0.976139
180	-0.979840
180	-0.980369
180	-0.980615
176	-0.979961
176	-0.976290
176	-0.975247
176	-0.970900
176	-0.969627
176	-0.965367
176	-0.968259
172	-0.966608
172	-0.961975
172	-0.954598
172	-0.954797
172	-0.955478
172	-0.956570
168	-0.960906
168	-0.962574
168	-0.961699
168	-0.962419
168	-0.962393
168	-0.961324
164	-0.961344
164	-0.959466
164	-0.962797
164	-0.966023
164	-0.962002
164	-0.963783
164	-0.971201
