td_x1_d,adrc_u,eso_z3,eso_z2,esf_e1_d,eso_z1_d,yaw_actual,yaw_dps,yaw_imu_d,yawenc
-171.467,26.0712,-1038.29,2.20929,9.93924,178.594,178.562,-0.165442,-10.3326,70.5537
-171.467,26.1019,-1039.51,2.23568,9.93899,178.594,178.563,-0.287513,-10.3332,70.5427
-171.467,26.1322,-1040.75,2.24991,9.93866,178.594,178.563,-0.104407,-10.3334,70.5427
-171.467,26.1631,-1042.01,2.25283,9.93836,178.595,178.562,-0.0433721,-10.3335,70.5427
-171.467,26.1946,-1043.26,2.26213,9.93809,178.595,178.563,0.261804,-10.333,70.5537
-171.467,26.2257,-1044.5,2.27566,9.93776,178.595,178.563,-0.104407,-10.3332,70.5537
-171.467,26.2567,-1045.64,2.33962,9.93743,178.596,178.566,0.0786982,-10.333,70.5372
-171.467,26.2849,-1046.94,2.32149,9.93672,178.596,178.563,-0.409583,-10.3338,70.5427
-171.467,26.3174,-1048.26,2.29169,9.9364,178.597,178.563,-0.226478,-10.3343,70.5427
-171.467,26.3505,-1049.59,2.25363,9.93618,178.597,178.563,0.200769,-10.3339,70.5482
-171.467,26.3841,-1050.93,2.21788,9.93607,178.597,178.563,0.322839,-10.3332,70.5427
-171.467,26.4177,-1052.27,2.17794,9.93607,178.597,178.563,-0.0433721,-10.3333,70.5427
-171.467,26.4515,-1053.53,2.18412,9.93612,178.597,178.565,-0.165442,-10.3337,70.5427
-171.467,26.4829,-1054.81,2.17976,9.93601,178.597,178.564,-0.836829,-10.3353,70.5427
-171.467,26.5148,-1056.18,2.12641,9.9359,178.597,178.562,-0.958899,-10.3373,70.5482
-171.467,26.5494,-1057.44,2.13187,9.93618,178.597,178.565,-0.409583,-10.3381,70.5537
-171.467,26.5809,-1058.59,2.19357,9.93615,178.597,178.567,0.68905,-10.3367,70.5482
-171.467,26.6094,-1059.77,2.24228,9.93574,178.597,178.567,0.750085,-10.3352,70.5482
-171.467,26.6385,-1060.97,2.27771,9.9353,178.598,178.567,0.444909,-10.3343,70.5482
-171.467,26.6683,-1062.1,2.34761,9.93486,178.599,178.569,0.0176631,-10.3343,70.5482
-171.467,26.6962,-1063.27,2.39446,9.9341,178.599,178.569,-0.165442,-10.3346,70.5427
-171.467,26.7252,-1064.49,2.41095,9.93334,178.6,178.568,0.139733,-10.3343,70.5317
-171.467,26.7558,-1065.9,2.33639,9.93268,178.6,178.564,0.383874,-10.3336,70.5427
-171.467,26.7912,-1067.41,2.20584,9.93254,178.6,178.562,0.505944,-10.3325,70.5427
-171.467,26.8296,-1068.89,2.09162,9.93295,178.599,178.562,0.872155,-10.3308,70.5427
-171.467,26.8674,-1070.36,1.98804,9.93353,178.598,178.562,1.05526,-10.3287,70.5482
-171.467,26.9047,-1071.8,1.9072,9.93426,178.598,178.562,0.750085,-10.3272,70.5482
-171.467,26.941,-1073.19,1.8494,9.93511,178.597,178.562,0.322839,-10.3265,70.5427
-171.467,26.9761,-1074.65,1.75854,9.93596,178.596,178.56,-0.165442,-10.3268,70.5427
-171.467,27.0131,-1076.06,1.69435,9.93716,178.594,178.56,0.68905,-10.3255,70.5427
-171.467,27.0487,-1077.51,1.60852,9.93842,178.593,178.557,0.750085,-10.324,70.5427
-171.467,27.0856,-1078.9,1.55879,9.93989,178.591,178.557,0.68905,-10.3226,70.5482
-171.467,27.1206,-1080.22,1.55132,9.94137,178.59,178.558,0.93319,-10.3207,70.5482
-171.467,27.1535,-1081.46,1.58086,9.94268,178.589,178.558,0.994226,-10.3187,70.5482
-171.467,27.1844,-1082.66,1.63306,9.94372,178.588,178.559,0.0176631,-10.3187,70.5427
-171.467,27.2141,-1083.82,1.70315,9.94459,178.588,178.559,0.505944,-10.3177,70.5427
-171.467,27.2428,-1084.86,1.83359,9.94522,178.587,178.561,1.23837,-10.3152,70.5482
-171.467,27.2682,-1085.71,2.06468,9.9453,178.588,178.566,1.2994,-10.3126,70.5427
-171.467,27.288,-1086.6,2.26382,9.94448,178.589,178.566,0.994226,-10.3106,70.5427
-171.467,27.3093,-1087.74,2.32961,9.94336,178.59,178.56,0.628015,-10.3093,70.5537
-171.467,27.3375,-1088.88,2.39405,9.94268,178.591,178.561,0.872155,-10.3076,70.5482
-171.467,27.3656,-1090.04,2.44538,9.94183,178.592,178.561,0.628015,-10.3063,70.5537
-171.467,27.3944,-1091.21,2.49037,9.94093,178.593,178.562,0.505944,-10.3053,70.5427
-171.467,27.4234,-1092.43,2.51065,9.94,178.594,178.562,1.36044,-10.3026,70.5427
-171.467,27.4537,-1093.67,2.51663,9.9391,178.594,178.562,1.36044,-10.2998,70.5372
-171.467,27.4847,-1095.06,2.44527,9.93825,178.595,178.559,1.36044,-10.2971,70.5482
-171.467,27.5199,-1096.45,2.37644,9.93787,178.595,178.56,0.93319,-10.2952,70.5482
-171.467,27.555,-1097.83,2.31233,9.93765,178.595,178.56,0.81112,-10.2936,70.5427
-171.467,27.5899,-1099.13,2.29464,9.93754,178.595,178.562,0.994226,-10.2916,70.5427
-171.467,27.6224,-1100.43,2.27593,9.93727,178.596,178.562,1.42147,-10.2888,70.5427
-171.467,27.655,-1101.75,2.2487,9.93705,178.596,178.562,1.90975,-10.2849,70.5482
-171.467,27.688,-1103.06,2.22378,9.93694,178.596,178.562,2.39803,-10.2801,70.5482
-171.467,27.721,-1104.37,2.20142,9.93683,178.596,178.563,2.15389,-10.2758,70.5427
-171.467,27.7539,-1105.69,2.17397,9.93678,178.596,178.562,1.84872,-10.2721,70.5427
-171.467,27.787,-1106.99,2.15955,9.93683,178.596,178.563,1.66561,-10.2687,70.5482
-171.467,27.8195,-1108.28,2.14856,9.93683,178.596,178.563,1.97079,-10.2648,70.5427
-171.467,27.8519,-1109.58,2.13276,9.93683,178.596,178.563,2.64217,-10.2595,70.5427
-171.467,27.8845,-1110.89,2.114,9.93691,178.596,178.563,3.06942,-10.2533,70.5537
-171.467,27.9173,-1112.17,2.10944,9.93705,178.596,178.563,3.19149,-10.2469,70.5537
-171.467,27.9493,-1113.47,2.09321,9.93711,178.595,178.563,3.31356,-10.2403,70.5427
-171.467,27.982,-1114.87,2.02831,9.93727,178.595,178.56,3.25253,-10.2338,70.5482
-171.467,28.0173,-1116.14,2.03061,9.93776,178.595,178.563,3.19149,-10.2274,70.5427
-171.467,28.049,-1117.41,2.03289,9.93798,178.595,178.562,3.67977,-10.22,70.5427
-171.467,28.0808,-1118.78,1.98661,9.9382,178.594,178.56,3.74081,-10.2125,70.5427
-171.467,28.1152,-1120.11,1.95969,9.93872,178.594,178.56,3.98495,-10.2045,70.5427
-171.467,28.1486,-1121.24,2.03838,9.93921,178.594,178.565,5.02255,-10.1944,70.5537
-171.467,28.1764,-1122.36,2.12077,9.93907,178.594,178.565,5.44979,-10.1835,70.5427
-171.467,28.2039,-1123.41,2.23455,9.93877,178.595,178.567,5.20565,-10.173,70.5427
-171.467,28.2297,-1124.51,2.3203,9.93809,178.595,178.567,4.96151,-10.1631,70.5427
-171.467,28.2568,-1125.68,2.36999,9.93732,178.596,178.566,5.14462,-10.1527,70.5482
-171.467,28.2857,-1126.88,2.40244,9.93659,178.597,178.566,5.93807,-10.1408,70.5537
-171.467,28.3155,-1128,2.47418,9.93588,178.598,178.568,6.36532,-10.128,70.5537
-171.467,28.3431,-1128.97,2.6221,9.93484,178.6,178.573,7.34188,-10.1133,70.5756
-171.467,28.3666,-1129.77,2.85585,9.93317,178.602,178.579,7.46395,-10.0983,70.5756
-171.467,28.3854,-1130.24,3.25828,9.9306,178.606,178.59,7.52499,-10.0832,70.6031
-171.467,28.3949,-1130.42,3.80081,9.92645,178.612,178.602,6.97567,-10.0692,70.625
-171.467,28.3965,-1130.17,4.55487,9.92055,178.621,178.619,6.91464,-10.0553,70.6415
-171.467,28.3861,-1129.5,5.51071,9.91211,178.632,178.638,7.95223,-10.0394,70.6635
-171.467,28.3641,-1128.51,6.60689,9.90074,178.646,178.657,9.05087,-10.0212,70.6635
-171.467,28.3335,-1127.26,7.81512,9.8864,178.664,178.678,9.47811,-10.0022,70.6964
-171.467,28.2955,-1126.04,8.97403,9.86897,178.683,178.695,9.53915,-9.98307,70.7129
-171.467,28.2587,-1124.86,10.0858,9.84927,178.705,178.714,9.35604,-9.96429,70.7403
-171.467,28.223,-1123.68,11.1664,9.82733,178.73,178.735,9.1119,-9.94601,70.7678
-171.467,28.1875,-1122.58,12.1796,9.80323,178.756,178.758,9.47811,-9.92699,70.7678
-171.467,28.1543,-1121.65,13.079,9.77717,178.783,178.779,10.5157,-9.90591,70.7952
-171.467,28.1258,-1120.87,13.8699,9.74969,178.812,178.803,10.6988,-9.88443,70.8227
-171.467,28.1019,-1120.4,14.4874,9.72094,178.841,178.824,11.6143,-9.86113,70.8447
-171.467,28.0863,-1120.14,14.9719,9.6916,178.871,178.848,11.4923,-9.83806,70.8666
-171.467,28.0768,-1120.04,15.3618,9.66177,178.901,178.874,11.1871,-9.81561,70.8666
-171.467,28.0717,-1120.27,15.5645,9.63147,178.931,178.895,11.3702,-9.79279,70.916
-171.467,28.0761,-1120.66,15.6803,9.60153,178.961,178.921,10.8819,-9.77095,70.9325
-171.467,28.0846,-1121.4,15.6033,9.57169,178.99,178.942,12.1637,-9.74655,70.9545
-171.467,28.1033,-1122.37,15.4084,9.54284,179.018,178.965,13.5064,-9.71944,70.9764
-171.467,28.1281,-1123.54,15.1153,9.51489,179.045,178.988,13.2623,-9.69283,70.9764
-171.467,28.1583,-1124.83,14.7619,9.48798,179.071,179.012,13.3233,-9.66609,71.0313
-171.467,28.192,-1126.12,14.4159,9.46208,179.096,179.038,13.0792,-9.63984,71.0533
-171.467,28.2256,-1127.38,14.086,9.43686,179.12,179.064,13.0182,-9.61372,71.0862
-171.467,28.2587,-1128.59,13.7956,9.41233,179.145,179.09,13.1402,-9.58734,71.1247
-171.467,28.29,-1129.5,13.6664,9.38818,179.169,179.121,13.4454,-9.56036,71.1247
-171.467,28.313,-1130.12,13.6875,9.36364,179.194,179.153,13.8726,-9.53253,71.1906
-171.467,28.328,-1130.39,13.8905,9.3384,179.221,179.188,14.3609,-9.50371,71.2235
-171.467,28.3333,-1130.36,14.2441,9.31192,179.249,179.222,15.3375,-9.47292,71.2565
-171.467,28.3302,-1130.08,14.7141,9.28403,179.278,179.256,14.7271,-9.44337,71.2839
-171.467,28.3204,-1129.55,15.3047,9.25463,179.309,179.292,14.8492,-9.41356,71.2839
-171.467,28.3036,-1128.94,15.9235,9.22343,179.342,179.325,15.5816,-9.38229,71.3443
-171.467,28.2844,-1128.4,16.483,9.19076,179.376,179.356,16.0699,-9.35005,71.3717
-171.467,28.2676,-1127.9,17.0082,9.1571,179.41,179.388,17.4737,-9.31498,71.4047
-171.467,28.2517,-1127.57,17.4313,9.12246,179.445,179.419,17.901,-9.27906,71.4486
-171.467,28.2406,-1127.2,17.8602,9.08732,179.482,179.455,17.5958,-9.24374,71.4486
-171.467,28.2286,-1126.69,18.3503,9.0512,179.519,179.495,17.1685,-9.20928,71.531
-171.467,28.2127,-1126.12,18.8548,9.01377,179.558,179.533,17.6568,-9.17385,71.5804
-171.467,28.1952,-1125.42,19.4126,8.97517,179.598,179.575,18.0841,-9.13756,71.6188
-171.467,28.1743,-1124.66,19.9878,8.93512,179.639,179.617,19.6099,-9.09822,71.6628
-171.467,28.1516,-1123.79,20.604,8.89373,179.682,179.661,19.732,-9.05861,71.6628
-171.467,28.1259,-1123.05,21.1321,8.85083,179.726,179.701,20.0982,-9.01828,71.7286
-171.467,28.104,-1122.53,21.5329,8.80715,179.77,179.739,20.8307,-8.97647,71.7726
-171.467,28.0881,-1122.22,21.8103,8.76313,179.814,179.778,20.9527,-8.93442,71.811
-171.467,28.0781,-1122.03,22.0133,8.71901,179.858,179.819,21.1358,-8.89201,71.8659
-171.467,28.0717,-1121.84,22.2092,8.67475,179.903,179.863,21.8682,-8.84812,71.8659
-171.467,28.0652,-1121.42,22.5169,8.63008,179.948,179.913,22.9669,-8.80203,71.9647
-171.467,28.0523,-1120.95,22.8364,8.58424,179.995,179.96,23.211,-8.75545,72.0196
-171.467,28.0384,-1120.37,23.2071,8.53768,-179.957,-179.99,23.7603,-8.70777,72.069
-171.467,28.0211,-1119.7,23.6103,8.49003,-179.908,-179.94,24.1266,-8.65934,72.113
-171.467,28.0016,-1119.1,23.9673,8.44138,-179.859,-179.893,24.6148,-8.60994,72.113
-171.467,27.9838,-1118.35,24.3902,8.39213,-179.809,-179.84,24.6759,-8.56042,72.2173
-171.467,27.962,-1117.53,24.8315,8.34167,-179.757,-179.788,24.92,-8.51041,72.2777
-171.467,27.9384,-1116.49,25.3775,8.29016,-179.704,-179.731,26.629,-8.45698,72.3491
-171.467,27.9087,-1115.15,26.0597,8.23699,-179.649,-179.67,27.9718,-8.40085,72.4095
-171.467,27.8708,-1113.6,26.8317,8.18175,-179.591,-179.609,27.6056,-8.34544,72.4095
-171.467,27.8272,-1111.79,27.72,8.12443,-179.532,-179.545,27.6666,-8.28992,72.5247
-171.467,27.7763,-1109.88,28.6348,8.06468,-179.47,-179.483,27.3614,-8.235,72.5851
-171.467,27.7227,-1107.95,29.5291,8.00281,-179.406,-179.421,28.1549,-8.1785,72.6455
-171.467,27.6689,-1106.19,30.3146,7.93908,-179.341,-179.361,30.169,-8.11797,72.7004
-171.467,27.6196,-1104.73,30.9131,7.8741,-179.276,-179.304,30.9625,-8.05583,72.7004
-171.467,27.5792,-1103.39,31.4349,7.80859,-179.209,-179.241,31.5728,-7.99247,72.8377
-171.467,27.5418,-1102,31.9658,7.74225,-179.142,-179.174,31.878,-7.9285,72.9036
-171.467,27.5031,-1100.7,32.4298,7.6747,-179.073,-179.109,31.817,-7.86464,72.9585
-171.467,27.4672,-1099.55,32.7986,7.60641,-179.005,-179.044,32.1222,-7.80018,73.0518
-171.467,27.4355,-1098.22,33.2517,7.5377,-178.935,-178.971,33.2818,-7.73339,73.0518
-171.467,27.3986,-1096.54,33.8677,7.46762,-178.862,-178.892,33.526,-7.66611,73.1946
-171.467,27.3523,-1094.84,34.4774,7.39548,-178.789,-178.819,34.0753,-7.59773,73.266
-171.467,27.3054,-1093.07,35.1003,7.32203,-178.714,-178.744,34.8687,-7.52776,73.3428
-171.467,27.2568,-1091.29,35.709,7.24715,-178.638,-178.669,35.9063,-7.45569,73.4032
-171.467,27.208,-1089.59,36.2558,7.17097,-178.561,-178.595,36.4557,-7.38253,73.4032
-171.467,27.1614,-1088.02,36.718,7.09385,-178.483,-178.521,37.127,-7.30803,73.5679
-171.467,27.1185,-1086.45,37.1604,7.01605,-178.404,-178.443,37.1881,-7.23339,73.6393
-171.467,27.0757,-1084.95,37.556,6.93736,-178.325,-178.366,38.1646,-7.15681,73.7272
-171.467,27.0347,-1083.4,37.9555,6.85797,-178.245,-178.286,39.3243,-7.07789,73.815
-171.467,26.9928,-1081.74,38.3988,6.77768,-178.163,-178.203,39.8736,-6.99787,73.815
-171.467,26.9477,-1079.79,38.979,6.69619,-178.08,-178.114,39.8126,-6.91797,73.9962
-171.467,26.8946,-1077.64,39.6447,6.61284,-177.995,-178.025,40.1178,-6.83745,74.0676
-171.467,26.8359,-1075.49,40.2833,6.52765,-177.908,-177.94,41.3385,-6.7545,74.1609
-171.467,26.7776,-1073.3,40.9289,6.44117,-177.82,-177.852,41.6436,-6.67092,74.2487
-171.467,26.7179,-1071.1,41.5513,6.35322,-177.731,-177.764,42.3761,-6.58589,74.2487
-171.467,26.6583,-1068.81,42.2043,6.26399,-177.64,-177.673,43.0474,-6.49949,74.4354
-171.467,26.5961,-1066.42,42.8807,6.17318,-177.548,-177.58,44.4513,-6.41029,74.5233
-171.467,26.5316,-1064.03,43.5399,6.08077,-177.454,-177.487,44.3292,-6.32132,74.6111
-171.467,26.4668,-1061.79,44.0985,5.98696,-177.359,-177.397,44.6344,-6.23174,74.7099
-171.467,26.4063,-1059.61,44.6033,5.89235,-177.264,-177.304,44.5123,-6.14242,74.7099
-171.467,26.3477,-1057.71,44.9409,5.79684,-177.168,-177.216,45.1837,-6.05173,74.8966
-171.467,26.297,-1055.81,45.2658,5.70125,-177.072,-177.12,46.6485,-5.95812,74.9955
-171.467,26.2463,-1053.83,45.617,5.60499,-176.975,-177.022,47.5641,-5.86266,75.0943
-171.467,26.1934,-1051.71,46.0239,5.50781,-176.876,-176.921,47.5641,-5.76721,75.1931
-171.467,26.1369,-1049.51,46.4586,5.40947,-176.777,-176.82,47.6861,-5.6715,75.1931
-171.467,26.078,-1047.25,46.9113,5.31004,-176.676,-176.719,48.4185,-5.57432,75.3743
-171.467,26.0173,-1045.13,47.268,5.20949,-176.576,-176.623,48.6627,-5.47667,75.4731
-171.467,25.9609,-1043.17,47.5255,5.10856,-176.474,-176.526,48.9068,-5.37851,75.5665
-171.467,25.909,-1041.38,47.6776,5.00744,-176.373,-176.429,49.5172,-5.27913,75.6763
-171.467,25.862,-1039.55,47.8431,4.9064,-176.272,-176.327,50.6768,-5.17742,75.6763
-171.467,25.8137,-1037.64,48.0391,4.80489,-176.17,-176.223,50.2496,-5.07658,75.8904
-171.467,25.7634,-1035.61,48.2859,4.70279,-176.067,-176.118,50.1886,-4.97584,75.9947
-171.467,25.7097,-1033.49,48.5646,4.59989,-175.963,-176.013,50.0665,-4.87535,76.099
-171.467,25.6536,-1031.23,48.9051,4.4962,-175.858,-175.906,50.2496,-4.77451,76.1869
-171.467,25.5936,-1029.1,49.1603,4.39147,-175.753,-175.804,50.7379,-4.67267,76.1869
-171.467,25.5374,-1027.17,49.2992,4.2865,-175.649,-175.704,51.8365,-4.56864,76.39
-171.467,25.4867,-1025.46,49.3103,4.18169,-175.544,-175.605,52.9962,-4.46227,76.4944
-171.467,25.4423,-1023.75,49.3102,4.07735,-175.44,-175.501,52.2027,-4.3575,76.6042
-171.467,25.3981,-1022.04,49.3073,3.97301,-175.336,-175.396,52.1417,-4.25284,76.7195
-171.467,25.3536,-1020.11,49.4129,3.86865,-175.231,-175.286,51.6534,-4.14917,76.7195
-171.467,25.3031,-1017.83,49.6884,3.76354,-175.124,-175.173,52.0196,-4.04476,76.9281
-171.467,25.243,-1015.46,49.9999,3.65706,-175.017,-175.064,52.691,-3.93901,77.0434
-171.467,25.1803,-1013.09,50.2897,3.5497,-174.909,-174.957,52.9351,-3.83276,77.1367
-171.467,25.1181,-1010.99,50.4304,3.44177,-174.801,-174.855,53.9117,-3.72456,77.241
-171.467,25.063,-1009.03,50.4843,3.33413,-174.694,-174.751,53.5455,-3.61709,77.241
-171.467,25.012,-1006.94,50.5936,3.22669,-174.586,-174.641,53.1183,-3.51047,77.4717
-171.467,24.9577,-1004.79,50.729,3.11872,-174.477,-174.531,52.9351,-3.40423,77.5815
-171.467,24.9014,-1002.49,50.9292,3.0103,-174.368,-174.419,52.752,-3.29835,77.6913
-171.467,24.8412,-1000.09,51.1732,2.90112,-174.258,-174.307,53.3624,-3.19124,77.8066
-171.467,24.778,-997.591,51.4493,2.79118,-174.147,-174.195,54.2779,-3.0823,77.8066
-171.467,24.7125,-994.894,51.8171,2.68047,-174.035,-174.079,54.7052,-2.97251,78.0207
-171.467,24.6414,-992.226,52.1522,2.56851,-173.923,-173.968,53.4845,-2.86516,78.1415
-171.467,24.5712,-989.494,52.5046,2.45592,-173.809,-173.853,53.1793,-2.75842,78.2623
-171.467,24.4992,-986.716,52.8648,2.34244,-173.695,-173.739,53.9117,-2.65021,78.3776
-171.467,24.4261,-983.739,53.3119,2.2281,-173.579,-173.619,54.4,-2.54102,78.3776
-171.467,24.3475,-980.783,53.7292,2.11237,-173.463,-173.504,54.339,-2.43196,78.5917
-171.467,24.2696,-977.955,54.0611,1.99582,-173.346,-173.391,54.5831,-2.3224,78.707
-171.467,24.1953,-975.358,54.2558,1.87886,-173.229,-173.28,54.9493,-2.21211,78.8168
-171.467,24.1275,-972.991,54.3172,1.76201,-173.113,-173.169,54.8272,-2.10207,78.9266
-171.467,24.0662,-970.843,54.2544,1.64554,-172.997,-173.058,54.4,-1.99287,78.9266
-171.467,24.011,-968.938,54.0574,1.52969,-172.882,-172.948,53.4234,-1.88564,79.1408
-171.467,23.9626,-967.209,53.7654,1.41478,-172.768,-172.838,53.9117,-1.77743,79.2506
-171.467,23.9191,-965.71,53.3522,1.30085,-172.655,-172.73,55.1934,-1.66665,79.3604
-171.467,23.8821,-964.382,52.851,1.18829,-172.544,-172.622,54.9493,-1.55636,79.4702
-171.467,23.8497,-963.167,52.2952,1.07712,-172.434,-172.513,54.339,-1.4473,79.4702
-171.467,23.8205,-961.791,51.8284,0.967332,-172.325,-172.399,54.2169,-1.33848,79.6843
-171.467,23.7869,-960.474,51.3347,0.858118,-172.217,-172.292,53.9727,-1.23015,79.7886
-171.467,23.7548,-959.363,50.737,0.750037,-172.111,-172.189,53.9727,-1.12182,79.8929
-171.467,23.7285,-958.297,50.1227,0.643636,-172.006,-172.084,53.6065,-1.01422,79.9973
-171.467,23.7034,-957.225,49.5187,0.538588,-171.902,-171.978,54.0948,-0.905651,79.9973
-171.467,23.6782,-955.812,49.0996,0.434742,-171.798,-171.866,54.461,-0.796342,80.2279
-171.467,23.6434,-954.124,48.827,0.330964,-171.694,-171.755,54.0338,-0.687893,80.3322
-171.467,23.601,-952.182,48.6861,0.22709,-171.59,-171.645,53.2403,-0.58103,80.442
-171.467,23.5516,-950.092,48.6187,0.122916,-171.486,-171.537,52.8741,-0.474901,80.442
-171.467,23.498,-948.085,48.5015,0.0185235,-171.382,-171.434,52.63,-0.369268,80.5353
-171.467,23.4468,-946.188,48.3229,-0.0854457,-171.278,-171.333,52.3858,-0.264125,80.7495
-171.467,23.3987,-944.213,48.1813,-0.188827,-171.175,-171.228,53.2403,-0.157271,80.8538
-171.467,23.3485,-941.976,48.1725,-0.2921,-171.071,-171.118,52.9962,-0.0509029,80.9636
-171.467,23.291,-939.777,48.1368,-0.395973,-170.967,-171.015,52.0196,0.053504,81.0679
-171.467,23.2345,-937.423,48.1758,-0.49971,-170.863,-170.907,51.8975,0.157672,81.0679
-171.467,23.1738,-935.002,48.2412,-0.603898,-170.759,-170.802,51.3482,0.260739,81.2711
-171.467,23.1113,-932.575,48.3,-0.708386,-170.654,-170.697,50.4327,0.361965,81.3699
-171.467,23.0487,-930.258,48.2933,-0.813011,-170.55,-170.595,50.5548,0.463437,81.4687
-171.467,22.9892,-928.047,48.2233,-0.91739,-170.446,-170.493,50.7989,0.565394,81.5675
-171.467,22.9326,-925.937,48.0951,-1.0214,-170.342,-170.392,50.6158,0.666985,81.5675
-171.467,22.8789,-923.946,47.8996,-1.12493,-170.239,-170.291,50.1886,0.767716,81.7707
-171.467,22.8286,-922.1,47.6263,-1.22781,-170.137,-170.192,49.7003,0.867473,81.8695
-171.467,22.7822,-920.365,47.2944,-1.32981,-170.036,-170.093,48.9679,0.965762,81.9684
-171.467,22.739,-918.705,46.9234,-1.4309,-169.936,-169.994,48.2354,1.06257,82.0672
-171.467,22.6979,-917.178,46.4847,-1.53106,-169.837,-169.897,48.2354,1.15939,82.0672
-171.467,22.6605,-915.701,46.0234,-1.63002,-169.739,-169.799,48.2354,1.2562,82.2593
-171.467,22.6244,-914.368,45.4912,-1.72796,-169.643,-169.705,48.6017,1.35374,82.3417
-171.467,22.5923,-913.155,44.9017,-1.82448,-169.547,-169.612,47.3199,1.44871,82.457
-171.467,22.5636,-911.945,44.3178,-1.91954,-169.454,-169.517,46.2213,1.54149,82.5503
-171.467,22.535,-910.604,43.8102,-2.0134,-169.36,-169.419,45.6109,1.63304,82.5503
-171.467,22.5026,-908.945,43.4739,-2.10654,-169.267,-169.318,45.4278,1.72421,82.7425
-171.467,22.4614,-907.237,43.1644,-2.19973,-169.175,-169.224,45.4278,1.81538,82.8468
-171.467,22.4189,-905.433,42.9059,-2.29242,-169.082,-169.129,45.4889,1.90668,82.9292
-171.467,22.3737,-903.557,42.6846,-2.3848,-168.99,-169.034,45.0616,1.99712,83.0225
-171.467,22.3265,-901.601,42.504,-2.47691,-168.898,-168.94,44.2071,2.08585,83.0225
-171.467,22.2771,-899.499,42.3974,-2.56885,-168.806,-168.845,43.2916,2.17274,83.2147
-171.467,22.2237,-897.4,42.2848,-2.66092,-168.714,-168.753,42.9254,2.2589,83.308
-171.467,22.1704,-895.2,42.2213,-2.75276,-168.622,-168.658,42.3761,2.34395,83.3904
-171.467,22.1142,-892.936,42.186,-2.84472,-168.53,-168.565,42.0709,2.42839,83.4837
-171.467,22.0564,-890.797,42.0797,-2.93676,-168.439,-168.476,41.9488,2.51259,83.4837
-171.467,22.002,-888.736,41.9286,-3.02831,-168.348,-168.386,41.5216,2.59592,83.6484
-171.467,21.9499,-886.893,41.661,-3.1194,-168.258,-168.301,40.606,2.67743,83.7088
-171.467,21.9038,-885.663,41.0727,-3.20945,-168.17,-168.226,38.775,2.75525,83.7802
-171.467,21.8747,-885.045,40.1724,-3.29691,-168.086,-168.154,38.775,2.83308,83.8461
-171.467,21.8627,-885.02,38.9778,-3.38112,-168.005,-168.085,38.5919,2.91054,83.8461
-171.467,21.867,-885.633,37.473,-3.46155,-167.93,-168.021,37.9205,2.98666,83.9504
-171.467,21.889,-887.052,35.5773,-3.53745,-167.859,-167.966,37.9205,3.06277,84.0053
-171.467,21.9333,-889.238,33.3215,-3.60762,-167.796,-167.915,37.4322,3.1379,84.0657
-171.467,21.9988,-891.914,30.8591,-3.67143,-167.738,-167.864,36.0894,3.21034,84.1206
-171.467,22.0777,-894.737,28.3753,-3.72909,-167.686,-167.81,35.0518,3.2807,84.1206
-171.467,22.1604,-897.352,26.0555,-3.78133,-167.638,-167.752,34.2584,3.34946,84.2579
-171.467,22.2372,-899.386,24.0919,-3.82929,-167.592,-167.689,33.7701,3.41723,84.3347
-171.467,22.2976,-900.51,22.6476,-3.87458,-167.548,-167.621,32.9767,3.48342,84.3896
-171.467,22.3326,-900.91,21.6126,-3.91898,-167.504,-167.558,32.6715,3.549,84.461
-171.467,22.3473,-900.546,20.9988,-3.96293,-167.46,-167.495,32.0611,3.61335,84.461
-171.467,22.3408,-899.492,20.7569,-4.00738,-167.414,-167.433,30.8404,3.67526,84.5818
-171.467,22.315,-897.841,20.8298,-4.05293,-167.367,-167.372,29.3756,3.73423,84.6367
-171.467,22.2726,-895.759,21.1222,-4.09999,-167.318,-167.314,28.9483,3.79233,84.6806
-171.467,22.2182,-893.442,21.5275,-4.14863,-167.268,-167.259,28.7042,3.84994,84.7355
-171.467,22.1574,-891.033,21.9672,-4.19865,-167.217,-167.207,28.399,3.90694,84.7355
-171.467,22.094,-888.662,22.3727,-4.2498,-167.165,-167.157,27.6056,3.96235,84.8399
-171.467,22.0318,-886.36,22.7286,-4.30169,-167.113,-167.107,26.8121,4.01616,84.8948
-171.467,21.9716,-884.138,23.0309,-4.35416,-167.06,-167.056,26.1407,4.06864,84.9497
-171.467,21.9136,-881.908,23.3261,-4.40708,-167.006,-167.003,24.859,4.11854,85.0155
-171.467,21.8555,-879.568,23.6678,-4.46063,-166.952,-166.947,23.5162,4.16574,85.0155
-171.467,21.7943,-877.251,23.9851,-4.51515,-166.897,-166.893,22.7838,4.21148,85.1034
-171.467,21.7339,-875.224,24.1396,-4.57027,-166.842,-166.845,23.0279,4.25769,85.1528
-171.467,21.6815,-873.56,24.0965,-4.62505,-166.788,-166.8,23.089,4.30404,85.1913
-171.467,21.6393,-872.428,23.7726,-4.67891,-166.736,-166.759,22.1734,4.34854,85.2242
-171.467,21.6119,-871.775,23.2025,-4.7309,-166.686,-166.719,20.4034,4.3895,85.2242
-171.467,21.5978,-871.715,22.3329,-4.78064,-166.64,-166.685,19.4879,4.42863,85.2901
