td_x1_d,adrc_u,eso_z3,eso_z2,esf_e1_d,eso_z1_d,yaw_actual,yaw_dps,yaw_imu_d,yawenc
-171.467,-250.164,10000,-2.94823,-11.4688,-159.999,-159.959,0.0786982,7.32288,92.0269
-171.467,-250.165,10000,-2.87932,-11.468,-160,-159.959,0.0786982,7.32303,92.0379
-171.467,-250.165,10000,-2.73186,-11.4674,-160,-159.956,-0.0433721,7.32294,92.0214
-171.467,-250.166,10000,-2.64646,-11.4675,-160,-159.958,0.139733,7.32322,92.0214
-171.467,-250.166,10000,-2.61594,-11.4674,-160,-159.961,-0.165442,7.32289,92.0269
-171.467,-250.166,10000,-2.57542,-11.4672,-160,-159.961,-0.226478,7.32243,92.0269
-171.467,-250.167,10000,-2.52833,-11.4672,-160,-159.96,0.200769,7.32283,92.0269
-171.467,-250.167,10000,-2.47823,-11.4672,-160,-159.96,0.322839,7.32347,92.0324
-171.467,-250.167,10000,-2.37145,-11.4674,-159.999,-159.957,0.0786982,7.32362,92.0324
-171.467,-250.168,10000,-2.27152,-11.4681,-159.998,-159.957,0.261804,7.32414,92.0324
-171.467,-250.168,10000,-2.18299,-11.4689,-159.997,-159.956,0.261804,7.32466,92.0324
-171.467,-250.169,10000,-2.10901,-11.4699,-159.996,-159.956,0.261804,7.32519,92.0214
-171.467,-250.169,10000,-2.11629,-11.471,-159.995,-159.959,-0.287513,7.32461,92.0269
-171.467,-250.169,10000,-2.08662,-11.4717,-159.994,-159.956,-0.0433721,7.32452,92.0269
-171.467,-250.169,10000,-2.07742,-11.4726,-159.993,-159.956,-0.226478,7.32406,92.0269
-171.467,-250.169,10000,-2.08703,-11.4735,-159.993,-159.956,-0.287513,7.32348,92.0269
-171.467,-250.169,10000,-2.11277,-11.4743,-159.992,-159.956,0.261804,7.324,92.0324
-171.467,-250.169,10000,-2.09554,-11.4749,-159.991,-159.953,0.0176631,7.32403,92.0324
-171.467,-250.169,10000,-2.04504,-11.4758,-159.99,-159.951,-0.470618,7.32309,92.0269
-171.467,-250.17,10000,-2.07506,-11.4769,-159.989,-159.954,0.139733,7.32337,92.0324
-171.467,-250.169,10000,-2.06678,-11.4777,-159.988,-159.951,0.56698,7.3245,92.0324
-171.467,-250.169,10000,-2.02871,-11.4786,-159.987,-159.949,0.0786982,7.32465,92.0214
-171.467,-250.17,10000,-2.08145,-11.4797,-159.987,-159.952,-0.0433721,7.32456,92.0379
-171.467,-250.169,10000,-2.03926,-11.4803,-159.986,-159.947,0.200769,7.32496,92.0269
-171.467,-250.17,10000,-2.0349,-11.4814,-159.985,-159.948,-0.165442,7.32463,92.0324
-171.467,-250.17,10000,-2.00661,-11.4823,-159.984,-159.945,0.0786982,7.32479,92.0269
-171.467,-250.17,10000,-2.06571,-11.4834,-159.983,-159.949,0.0176631,7.32482,92.0269
-171.467,-250.17,10000,-2.14766,-11.484,-159.983,-159.949,-0.226478,7.32436,92.0324
